ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,City,Type_of_vehicle,Vehicle_condition,multiple_deliveries,Time_taken (min),city_code,order_date,order_time,pickup_time,order_hour,time_taken_min
0x1e33,BANGRES12DEL01,12.939496,77.625999,13.009496,77.695999,06-04-2022,23:30,23:45,Sandstorms,Low,Metropolitian,scooter,2,1.0,27,BANG,2022-04-06,23:30:00,23:45:00,23.0,27
0x96d6,VADRES05DEL03,22.310526,73.170937,22.400526,73.260937,12-03-2022,20:55,0.875,Windy,Jam,Urban,scooter,2,1.0,23,VAD,2022-03-12,20:55:00,,20.0,23
0x1e79,HYDRES14DEL03,17.426228,78.407495,17.456228,78.437495,17-03-2022,19:10,19:15,Fog,Jam,Metropolitian,motorcycle,0,1.0,33,HYD,2022-03-17,19:10:00,19:15:00,19.0,33
0x6332,MUMRES19DEL02,19.131141,72.813074,19.181141,72.863074,03-04-2022,21:45,21:55,Stormy,Jam,Metropolitian,motorcycle,0,0.0,28,MUM,2022-04-03,21:45:00,21:55:00,21.0,28
0x94d2,SURRES12DEL01,21.183434,72.814492,21.293434,72.924492,25-03-2022,21:30,21:35,Sunny,Jam,Metropolitian,electric_scooter,2,1.0,31,SUR,2022-03-25,21:30:00,21:35:00,21.0,31
0x26c4,BANGRES20DEL01,12.972161,77.596014,12.982161,77.606014,05-04-2022,11:30,11:35,Windy,High,Urban,motorcycle,1,1.0,19,BANG,2022-04-05,11:30:00,11:35:00,11.0,19
0x98be,INDORES16DEL01,22.744648,75.894377,22.854648,76.004377,18-03-2022,20:20,20:25,Sunny,Jam,Metropolitian,scooter,1,0.0,19,INDO,2022-03-18,20:20:00,20:25:00,20.0,19
0xafa6,RANCHIRES07DEL01,23.359407,85.325055,23.369407,85.335055,15-03-2022,11:45,11:55,Cloudy,High,Metropolitian,motorcycle,0,1.0,34,RANCHI,2022-03-15,11:45:00,11:55:00,11.0,34
0x608a,JAPRES04DEL02,26.902328,75.794257,26.982328,75.874257,20-03-2022,18:45,0.791666667,Sandstorms,Medium,Urban,motorcycle,2,1.0,22,JAP,2022-03-20,18:45:00,,18.0,22
0x286c,CHENRES13DEL02,13.027018,80.254791,13.077018,80.304791,21-03-2022,17:35,17:45,Sandstorms,Medium,Metropolitian,motorcycle,1,0.0,29,CHEN,2022-03-21,17:35:00,17:45:00,17.0,29
0x9661,BANGRES03DEL01,12.979166,77.640709,13.019166,77.680709,07-03-2022,15:10,15:15,Sandstorms,Medium,Metropolitian,motorcycle,0,1.0,31,BANG,2022-03-07,15:10:00,15:15:00,15.0,31
0x2f8e,INDORES06DEL03,22.728163,75.884212,22.758163,75.914212,11-03-2022,23:25,23:35,Fog,Low,Urban,scooter,2,1.0,19,INDO,2022-03-11,23:25:00,23:35:00,23.0,19
0x58a1,MYSRES12DEL02,12.284747,76.625861,12.334747,76.675861,21-03-2022,20:40,20:55,Windy,Jam,Metropolitian,motorcycle,0,1.0,35,MYS,2022-03-21,20:40:00,20:55:00,20.0,35
0x5811,MYSRES12DEL01,12.284747,76.625861,12.354747,76.695861,04-03-2022,22:20,22:35,Fog,Low,Metropolitian,motorcycle,0,2.0,39,MYS,2022-03-04,22:20:00,22:35:00,22.0,39
0x629c,SURRES15DEL03,21.160522,72.771477,21.220522,72.831477,28-03-2022,19:30,19:40,Stormy,Jam,Urban,motorcycle,0,1.0,18,SUR,2022-03-28,19:30:00,19:40:00,19.0,18
0x80e,HYDRES02DEL02,17.41233,78.449654,17.54233,78.579654,02-03-2022,18:50,0.791666667,Cloudy,Medium,Metropolitian,motorcycle,2,1.0,35,HYD,2022-03-02,18:50:00,,18.0,35
0x6e20,MYSRES07DEL01,12.325461,76.632278,12.365461,76.672278,01-03-2022,15:40,15:50,Fog,Medium,Metropolitian,scooter,1,1.0,15,MYS,2022-03-01,15:40:00,15:50:00,15.0,15
0xd21c,LUDHRES17DEL02,30.893384,75.821202,30.973384,75.901202,16-02-2022,22:40,22:50,Sandstorms,Low,Metropolitian,motorcycle,0,1.0,20,LUDH,2022-02-16,22:40:00,22:50:00,22.0,20
0xa1cb,VADRES010DEL01,22.310329,73.169083,22.420329,73.279083,27-03-2022,23:15,23:25,Cloudy,Low,Metropolitian,scooter,1,0.0,28,VAD,2022-03-27,23:15:00,23:25:00,23.0,28
0x59bc,COIMBRES08DEL02,11.001852,76.976268,11.051852,77.026268,15-03-2022,20:10,20:25,Cloudy,Jam,Urban,scooter,1,0.0,20,COIMB,2022-03-15,20:10:00,20:25:00,20.0,20
0x2f62,MUMRES19DEL01,19.131141,72.813074,19.241141,72.923074,12-03-2022,21:15,21:25,Sandstorms,Jam,Urban,motorcycle,0,1.0,31,MUM,2022-03-12,21:15:00,21:25:00,21.0,31
0x7f9b,MUMRES08DEL02,19.065838,72.832658,19.115838,72.882658,03-03-2022,21:15,21:25,Sunny,Jam,Metropolitian,motorcycle,1,,16,MUM,2022-03-03,21:15:00,21:25:00,21.0,16
0x9573,CHENRES09DEL02,13.044694,80.26147,13.124694,80.34147,27-03-2022,20:15,20:20,Fog,Jam,Metropolitian,scooter,2,1.0,40,CHEN,2022-03-27,20:15:00,20:20:00,20.0,40
0x575c,INDORES05DEL01,22.727021,75.884167,22.767021,75.924167,07-03-2022,13:20,13:25,Sandstorms,High,Urban,motorcycle,1,1.0,26,INDO,2022-03-07,13:20:00,13:25:00,13.0,26
0xc8d5,AURGRES07DEL01,19.875908,75.358888,19.985908,75.468888,18-02-2022,20:15,20:25,Sunny,Jam,Urban,electric_scooter,2,1.0,22,AURG,2022-02-18,20:15:00,20:25:00,20.0,22
0x2477,BANGRES02DEL02,12.970221,77.645396,13.020221,77.695396,05-04-2022,18:45,18:55,Stormy,Medium,Metropolitian,motorcycle,0,0.0,36,BANG,2022-04-05,18:45:00,18:55:00,18.0,36
0x1956,COIMBRES11DEL01,11.001753,76.986241,11.111753,77.096241,04-03-2022,22:35,22:50,Sunny,Low,Metropolitian,motorcycle,0,0.0,25,COIMB,2022-03-04,22:35:00,22:50:00,22.0,25
0xcec6,LUDHRES010DEL01,30.89286,75.822199,30.93286,75.862199,13-02-2022,12:50,0.541666667,Sunny,High,Metropolitian,scooter,2,0.0,16,LUDH,2022-02-13,12:50:00,,12.0,16
0x46b5,MUMRES16DEL01,19.120083,72.907385,19.230083,73.017385,14-03-2022,21:50,0.916666667,Cloudy,Jam,Metropolitian,motorcycle,0,0.0,46,MUM,2022-03-14,21:50:00,,21.0,46
0x8dae,JAPRES09DEL02,26.911378,75.789034,26.931378,75.809034,11-03-2022,08:45,08:50,Sunny,Low,Metropolitian,scooter,1,1.0,13,JAP,2022-03-11,08:45:00,08:50:00,8.0,13
0x14f0,JAPRES01DEL03,26.90519,75.810753,27.04519,75.950753,20-03-2022,23:30,23:35,Stormy,Low,Urban,motorcycle,1,0.0,19,JAP,2022-03-20,23:30:00,23:35:00,23.0,19
0x9433,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,25-03-2022,21:20,21:35,Sandstorms,Jam,Metropolitian,scooter,2,0.0,23,PUNE,2022-03-25,21:20:00,21:35:00,21.0,23
0x637a,CHENRES09DEL01,13.044694,80.26147,13.114694,80.33147,29-03-2022,20:30,20:35,Sandstorms,Jam,Metropolitian,scooter,1,1.0,34,CHEN,2022-03-29,20:30:00,20:35:00,20.0,34
0x4573,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,08-03-2022,17:15,17:25,Sunny,Medium,Metropolitian,motorcycle,0,1.0,38,PUNE,2022-03-08,17:15:00,17:25:00,17.0,38
0xbc98,COIMBRES05DEL02,11.022169,76.999594,11.102169,77.079594,06-04-2022,22:45,0.958333333,Stormy,Low,Urban,electric_scooter,2,0.0,10,COIMB,2022-04-06,22:45:00,,22.0,10
0x9ffa,SURRES13DEL02,21.170096,72.789122,21.190096,72.809122,03-04-2022,08:15,08:25,Stormy,Low,Metropolitian,scooter,2,0.0,16,SUR,2022-04-03,08:15:00,08:25:00,8.0,16
0xc93d,KOLRES19DEL03,22.5491,88.400467,22.6391,88.490467,18-02-2022,17:55,18:10,Fog,Medium,Metropolitian,motorcycle,0,0.0,40,KOL,2022-02-18,17:55:00,18:10:00,17.0,40
0x6c0,HYDRES15DEL02,17.45971,78.368855,17.47971,78.388855,28-03-2022,10:40,10:45,Sunny,Low,Metropolitian,motorcycle,0,1.0,18,HYD,2022-03-28,10:40:00,10:45:00,10.0,18
0xbb57,MUMRES16DEL02,19.120083,72.907385,19.200083,72.987385,06-04-2022,21:55,22:05,Cloudy,Jam,Urban,scooter,1,1.0,41,MUM,2022-04-06,21:55:00,22:05:00,21.0,41
0xb640,SURRES08DEL03,21.173343,72.792731,21.203343,72.822731,24-03-2022,18:25,18:35,Sunny,Medium,Metropolitian,motorcycle,0,1.0,26,SUR,2022-03-24,18:25:00,18:35:00,18.0,26
0xa63b,RANCHIRES01DEL02,23.416792,85.316842,23.546792,85.446842,02-03-2022,22:30,22:40,Cloudy,Low,Metropolitian,scooter,1,1.0,21,RANCHI,2022-03-02,22:30:00,22:40:00,22.0,21
0x3c25,JAPRES17DEL01,26.892312,75.806896,26.962312,75.876896,23-03-2022,18:50,18:55,Sandstorms,Medium,Metropolitian,electric_scooter,2,1.0,27,JAP,2022-03-23,18:50:00,18:55:00,18.0,27
0xb358,MUMRES19DEL02,19.131141,72.813074,19.151141,72.833074,01-04-2022,10:35,10:40,Sandstorms,Low,Urban,scooter,2,0.0,11,MUM,2022-04-01,10:35:00,10:40:00,10.0,11
0xb8f8,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,01-04-2022,11:30,11:40,Windy,High,Metropolitian,scooter,2,0.0,32,PUNE,2022-04-01,11:30:00,11:40:00,11.0,32
0xdb05,KOCRES08DEL02,9.985497,76.276999,10.035497,76.326999,11-02-2022,17:40,17:55,Fog,Medium,Metropolitian,motorcycle,0,1.0,21,KOC,2022-02-11,17:40:00,17:55:00,17.0,21
0xf4a,INDORES14DEL02,22.761593,75.886362,22.781593,75.906362,01-03-2022,10:15,10:30,Sunny,Low,Metropolitian,motorcycle,0,1.0,11,INDO,2022-03-01,10:15:00,10:30:00,10.0,11
0x19f4,MUMRES19DEL03,19.131141,72.813074,19.19114,72.873074,26-03-2022,17:50,17:55,Sandstorms,Medium,Metropolitian,motorcycle,0,0.0,38,MUM,2022-03-26,17:50:00,17:55:00,17.0,38
0xca61,AGRRES07DEL02,27.160934,78.044095,27.210934,78.094095,11-02-2022,21:55,0.916666667,Fog,Jam,Urban,scooter,2,1.0,27,AGR,2022-02-11,21:55:00,,21.0,27
0x99af,CHENRES11DEL01,13.064181,80.236442,13.074181,80.246442,05-03-2022,10:55,11:10,Cloudy,Low,Urban,scooter,2,0.0,17,CHEN,2022-03-05,10:55:00,11:10:00,10.0,17
0x529e,INDORES04DEL03,22.753659,75.903365,22.783659,75.933365,01-03-2022,22:55,0.958333333,Fog,Low,Metropolitian,motorcycle,0,0.0,28,INDO,2022-03-01,22:55:00,,22.0,28
0xb2f3,MYSRES13DEL02,12.310972,76.659264,12.330972,76.679264,01-04-2022,08:25,08:40,Sunny,Low,Urban,motorcycle,0,0.0,17,MYS,2022-04-01,08:25:00,08:40:00,8.0,17
0x82c7,INDORES14DEL01,22.761593,75.886362,22.771593,75.896362,13-03-2022,09:50,0.416666667,Fog,Low,Metropolitian,electric_scooter,2,1.0,18,INDO,2022-03-13,09:50:00,,9.0,18
0x20a5,SURRES08DEL01,21.173343,72.792731,21.183343,72.802731,01-04-2022,09:45,09:50,Windy,Low,Urban,scooter,1,0.0,11,SUR,2022-04-01,09:45:00,09:50:00,9.0,11
0x5e7e,COIMBRES16DEL02,11.010375,76.95295,11.030375,76.97295,19-03-2022,10:10,10:20,Sunny,Low,Urban,motorcycle,1,0.0,11,COIMB,2022-03-19,10:10:00,10:20:00,10.0,11
0x17d8,INDORES16DEL03,22.744648,75.894377,22.804648,75.954377,17-03-2022,19:55,20:10,Fog,Jam,Metropolitian,scooter,2,1.0,33,INDO,2022-03-17,19:55:00,20:10:00,19.0,33
0x97b9,HYDRES06DEL01,17.455894,78.375467,17.525894,78.445467,31-03-2022,23:10,23:25,Sunny,Low,Urban,electric_scooter,2,1.0,32,HYD,2022-03-31,23:10:00,23:25:00,23.0,32
0x9139,INDORES03DEL03,22.751857,75.866699,22.781857,75.896699,05-03-2022,21:25,21:30,Stormy,Jam,Metropolitian,scooter,1,1.0,34,INDO,2022-03-05,21:25:00,21:30:00,21.0,34
0x484a,SURRES01DEL03,21.186438,72.794115,21.216438,72.824115,01-04-2022,19:50,20:05,Windy,Jam,Metropolitian,scooter,2,0.0,27,SUR,2022-04-01,19:50:00,20:05:00,19.0,27
0xc298,KOLRES04DEL02,22.538731,88.364878,22.618731,88.444878,12-02-2022,22:35,22:50,Windy,Low,Urban,electric_scooter,2,0.0,24,KOL,2022-02-12,22:35:00,22:50:00,22.0,24
0xceca,LUDHRES010DEL02,30.89286,75.822199,30.97286,75.902199,16-02-2022,19:30,19:40,Stormy,Jam,Metropolitian,motorcycle,1,0.0,24,LUDH,2022-02-16,19:30:00,19:40:00,19.0,24
0xbca7,SURRES16DEL03,21.160437,72.774209,21.250437,72.864209,16-03-2022,22:25,22:35,Stormy,Low,Metropolitian,electric_scooter,2,1.0,28,SUR,2022-03-16,22:25:00,22:35:00,22.0,28
0x8f7f,INDORES16DEL01,22.744648,75.894377,22.754648,75.904377,28-03-2022,10:20,10:35,Stormy,Low,Metropolitian,motorcycle,0,1.0,28,INDO,2022-03-28,10:20:00,10:35:00,10.0,28
0x9b4c,INDORES14DEL03,22.761593,75.886362,22.851593,75.976362,31-03-2022,17:50,0.75,Stormy,Medium,Metropolitian,scooter,1,1.0,20,INDO,2022-03-31,17:50:00,,17.0,20
0xb171,INDORES08DEL02,22.725748,75.898497,22.745748,75.918497,13-03-2022,08:35,08:45,Windy,Low,Metropolitian,motorcycle,0,0.0,23,INDO,2022-03-13,08:35:00,08:45:00,8.0,23
0x6ee0,VADRES05DEL02,22.310526,73.170937,22.330526,73.190937,30-03-2022,10:40,10:50,Stormy,Low,Metropolitian,motorcycle,0,1.0,21,VAD,2022-03-30,10:40:00,10:50:00,10.0,21
0x615f,COIMBRES20DEL02,10.994136,76.963303,11.124136,77.093303,18-03-2022,21:20,21:25,Sunny,Jam,Metropolitian,motorcycle,1,1.0,28,COIMB,2022-03-18,21:20:00,21:25:00,21.0,28
0x5fe4,VADRES13DEL01,22.310237,73.158921,22.420237,73.268921,04-03-2022,19:10,19:15,Cloudy,Jam,Metropolitian,scooter,1,1.0,45,VAD,2022-03-04,19:10:00,19:15:00,19.0,45
0x86c0,COIMBRES04DEL03,11.024839,77.007003,11.114839,77.097003,06-03-2022,19:20,19:30,Sunny,Jam,Metropolitian,motorcycle,0,1.0,30,COIMB,2022-03-06,19:20:00,19:30:00,19.0,30
0x215f,MUMRES01DEL01,19.12663,72.829976,19.13663,72.839976,03-03-2022,10:20,10:30,Sandstorms,Low,Metropolitian,scooter,2,0.0,21,MUM,2022-03-03,10:20:00,10:30:00,10.0,21
0x3032,HYDRES18DEL03,17.450851,78.379347,17.540851,78.469347,31-03-2022,21:15,21:30,Cloudy,Jam,Urban,scooter,1,0.0,44,HYD,2022-03-31,21:15:00,21:30:00,21.0,44
0x69d4,MUMRES12DEL01,19.207222,72.972281,19.277222,73.042281,02-04-2022,22:50,0.958333333,Sandstorms,Low,Metropolitian,motorcycle,0,1.0,23,MUM,2022-04-02,22:50:00,,22.0,23
0x9a59,JAPRES17DEL01,26.892312,75.806896,26.902313,75.816896,01-04-2022,11:10,11:15,Fog,High,Urban,scooter,2,1.0,21,JAP,2022-04-01,11:10:00,11:15:00,11.0,21
0x61dc,CHENRES12DEL02,12.972793,80.249982,12.992793,80.269982,19-03-2022,08:50,08:55,Windy,Low,Metropolitian,motorcycle,2,1.0,28,CHEN,2022-03-19,08:50:00,08:55:00,8.0,28
0x4721,MUMRES19DEL02,19.131141,72.813074,19.26114,72.943074,08-03-2022,22:20,22:35,Fog,Low,Metropolitian,motorcycle,2,0.0,37,MUM,2022-03-08,22:20:00,22:35:00,22.0,37
0xaac1,INDORES15DEL01,22.760072,75.892574,22.830072,75.962574,10-03-2022,17:35,17:45,Stormy,Medium,Metropolitian,scooter,2,0.0,28,INDO,2022-03-10,17:35:00,17:45:00,17.0,28
0x10ab,MYSRES010DEL02,12.321214,76.621094,12.401214,76.701094,08-03-2022,18:10,18:25,Sunny,Medium,Metropolitian,motorcycle,2,0.0,13,MYS,2022-03-08,18:10:00,18:25:00,18.0,13
0x536e,JAPRES03DEL03,26.913483,75.803139,27.003483,75.893139,23-03-2022,20:55,21:05,Sandstorms,Jam,Metropolitian,scooter,2,1.0,26,JAP,2022-03-23,20:55:00,21:05:00,20.0,26
0xa650,COIMBRES02DEL01,11.022477,76.995667,11.132477,77.105667,20-03-2022,17:15,17:20,Stormy,Medium,Metropolitian,motorcycle,1,1.0,21,COIMB,2022-03-20,17:15:00,17:20:00,17.0,21
0x2fe5,MYSRES11DEL02,12.323225,76.630028,12.403225,76.710028,18-03-2022,22:15,22:25,Sandstorms,Low,Metropolitian,motorcycle,0,1.0,29,MYS,2022-03-18,22:15:00,22:25:00,22.0,29
0x2a41,MYSRES04DEL01,12.3085,76.665808,12.4185,76.775808,20-03-2022,21:40,21:45,Sunny,Jam,Metropolitian,electric_scooter,2,0.0,10,MYS,2022-03-20,21:40:00,21:45:00,21.0,10
0x3fb1,VADRES11DEL01,22.308096,73.167753,22.348096,73.207753,03-04-2022,15:50,16:05,Stormy,Medium,Metropolitian,scooter,2,1.0,25,VAD,2022-04-03,15:50:00,16:05:00,15.0,25
0x5e44,HYDRES01DEL02,17.410371,78.437225,17.430371,78.457225,01-04-2022,08:15,08:25,Windy,Low,Metropolitian,scooter,2,0.0,25,HYD,2022-04-01,08:15:00,08:25:00,8.0,25
0x66ef,COIMBRES13DEL02,11.003669,76.976494,11.133669,77.106494,16-03-2022,17:55,0.75,Cloudy,Medium,Metropolitian,scooter,2,1.0,28,COIMB,2022-03-16,17:55:00,,17.0,28
0x98a,CHENRES14DEL02,13.026279,80.174568,13.156279,80.304568,08-03-2022,23:20,23:35,Windy,Low,Metropolitian,electric_scooter,2,0.0,15,CHEN,2022-03-08,23:20:00,23:35:00,23.0,15
0x7441,CHENRES16DEL02,13.049645,80.242268,13.129645,80.322268,04-03-2022,22:40,22:45,Windy,Low,Metropolitian,scooter,2,1.0,28,CHEN,2022-03-04,22:40:00,22:45:00,22.0,28
0x6f38,RANCHIRES20DEL03,23.39925,85.390464,23.45925,85.450464,28-03-2022,22:20,22:30,Sandstorms,Low,Metropolitian,electric_scooter,2,0.0,16,RANCHI,2022-03-28,22:20:00,22:30:00,22.0,16
0x6ebe,SURRES13DEL03,21.170096,72.789122,21.200096,72.819122,01-03-2022,21:45,21:50,Cloudy,Jam,Metropolitian,motorcycle,0,0.0,28,SUR,2022-03-01,21:45:00,21:50:00,21.0,28
0x8c0a,INDORES02DEL01,22.651847,75.881991,22.761847,75.991991,08-03-2022,20:20,20:35,Sunny,Jam,Urban,motorcycle,0,0.0,26,INDO,2022-03-08,20:20:00,20:35:00,20.0,26
0x6dda,VADRES14DEL01,22.311603,73.165012,22.321603,73.175012,21-03-2022,08:20,08:25,Cloudy,Low,Metropolitian,motorcycle,0,1.0,23,VAD,2022-03-21,08:20:00,08:25:00,8.0,23
0x80e4,MYSRES11DEL03,12.323225,76.630028,12.383225,76.690028,28-03-2022,18:10,18:25,Cloudy,Medium,Urban,motorcycle,1,0.0,10,MYS,2022-03-28,18:10:00,18:25:00,18.0,10
0x3369,SURRES11DEL01,21.157735,72.768778,21.167735,72.778778,05-04-2022,08:10,08:25,Cloudy,Low,Metropolitian,motorcycle,2,1.0,18,SUR,2022-04-05,08:10:00,08:25:00,8.0,18
0x1115,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,21-03-2022,20:15,20:30,Cloudy,Jam,Urban,motorcycle,0,0.0,28,PUNE,2022-03-21,20:15:00,20:30:00,20.0,28
0x9a46,MYSRES13DEL03,12.310972,76.659264,12.370972,76.719264,15-03-2022,22:55,23:10,Sandstorms,Low,Metropolitian,electric_scooter,2,1.0,17,MYS,2022-03-15,22:55:00,23:10:00,22.0,17
0x53f3,CHENRES20DEL03,12.975996,80.221898,13.065996,80.311898,14-03-2022,18:55,19:10,Fog,Medium,Urban,motorcycle,0,1.0,42,CHEN,2022-03-14,18:55:00,19:10:00,18.0,42
0xccc7,KNPRES19DEL02,26.49095,80.318656,26.51095,80.338656,13-02-2022,08:50,0.375,Sandstorms,Low,Metropolitian,electric_scooter,2,1.0,26,KNP,2022-02-13,08:50:00,,8.0,26
0xad74,SURRES20DEL01,21.15276,72.778059,21.26276,72.888059,12-03-2022,19:30,19:35,Fog,Jam,Metropolitian,scooter,2,2.0,41,SUR,2022-03-12,19:30:00,19:35:00,19.0,41
0x5504,VADRES19DEL02,22.311844,73.165081,22.361844,73.215081,28-03-2022,19:45,19:50,Sunny,Jam,Urban,motorcycle,2,0.0,12,VAD,2022-03-28,19:45:00,19:50:00,19.0,12
0x6213,INDORES04DEL02,22.753659,75.903365,22.883659,76.033365,02-04-2022,18:35,18:45,Windy,Medium,Metropolitian,electric_scooter,2,1.0,37,INDO,2022-04-02,18:35:00,18:45:00,18.0,37
0x4812,MUMRES17DEL02,19.121999,72.908493,19.251999,73.038493,14-03-2022,23:10,23:25,Windy,Low,Metropolitian,scooter,2,1.0,14,MUM,2022-03-14,23:10:00,23:25:00,23.0,14
0x1331,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,04-04-2022,18:20,18:35,Sandstorms,Medium,Metropolitian,scooter,1,1.0,22,PUNE,2022-04-04,18:20:00,18:35:00,18.0,22
0xb88f,COIMBRES13DEL01,11.003669,76.976494,11.013669,76.986494,03-04-2022,10:35,10:40,Fog,Low,Metropolitian,scooter,2,0.0,18,COIMB,2022-04-03,10:35:00,10:40:00,10.0,18
0x9988,MYSRES19DEL01,12.334022,76.618203,12.344022,76.628203,05-03-2022,08:30,08:40,Windy,Low,Metropolitian,motorcycle,1,0.0,18,MYS,2022-03-05,08:30:00,08:40:00,8.0,18
0x8228,RANCHIRES010DEL02,23.354422,85.3329,23.484422,85.4629,02-03-2022,23:15,23:25,Cloudy,Low,Metropolitian,motorcycle,2,1.0,26,RANCHI,2022-03-02,23:15:00,23:25:00,23.0,26
0xa32a,RANCHIRES06DEL01,23.357804,85.325146,23.467804,85.435146,04-03-2022,23:50,24:05:00,Windy,Low,Urban,scooter,1,0.0,14,RANCHI,2022-03-04,23:50:00,,23.0,14
0x98f3,INDORES15DEL01,22.760072,75.892574,22.870072,76.002574,23-03-2022,23:50,23:55,Windy,Low,Urban,scooter,2,1.0,23,INDO,2022-03-23,23:50:00,23:55:00,23.0,23
0xcd1d,AURGRES18DEL03,19.888716,75.321461,19.948716,75.381461,17-02-2022,22:20,22:35,Cloudy,Low,Metropolitian,scooter,2,1.0,14,AURG,2022-02-17,22:20:00,22:35:00,22.0,14
0xda4c,AGRRES01DEL01,27.161661,78.011544,27.171661,78.021544,17-02-2022,09:50,09:55,Cloudy,Low,Metropolitian,scooter,2,0.0,17,AGR,2022-02-17,09:50:00,09:55:00,9.0,17
0x8e9a,BANGRES01DEL03,12.933284,77.615428,13.023284,77.705428,20-03-2022,20:40,20:50,Windy,Jam,Metropolitian,scooter,2,1.0,17,BANG,2022-03-20,20:40:00,20:50:00,20.0,17
0x17a4,MUMRES010DEL02,19.003517,72.82765,19.053517,72.87765,15-03-2022,21:15,21:25,Cloudy,Jam,Metropolitian,motorcycle,2,0.0,22,MUM,2022-03-15,21:15:00,21:25:00,21.0,22
0x6a08,RANCHIRES15DEL01,23.369746,85.33982,23.439746,85.40982,16-03-2022,17:10,17:15,Windy,Medium,Metropolitian,motorcycle,0,2.0,33,RANCHI,2022-03-16,17:10:00,17:15:00,17.0,33
0x8d63,JAPRES19DEL02,26.913726,75.75282,26.933726,75.77282,26-03-2022,10:55,11:10,Fog,Low,Urban,motorcycle,0,0.0,15,JAP,2022-03-26,10:55:00,11:10:00,10.0,15
0x328a,BANGRES11DEL02,12.934365,77.616155,12.954365,77.636155,11-03-2022,09:50,10:05,Sandstorms,Low,Metropolitian,scooter,1,1.0,22,BANG,2022-03-11,09:50:00,10:05:00,9.0,22
0x1e99,HYDRES03DEL03,17.422819,78.449578,17.452819,78.479578,07-03-2022,20:30,20:45,Windy,Jam,Metropolitian,motorcycle,0,1.0,37,HYD,2022-03-07,20:30:00,20:45:00,20.0,37
0x4a7f,SURRES19DEL02,21.149669,72.772629,21.199669,72.822629,30-03-2022,21:50,0.916666667,Stormy,Jam,Metropolitian,scooter,2,1.0,25,SUR,2022-03-30,21:50:00,,21.0,25
0x4eaa,BANGRES08DEL02,12.906229,77.596791,12.926229,77.616791,13-03-2022,08:25,08:40,Sandstorms,Low,Urban,motorcycle,1,0.0,11,BANG,2022-03-13,08:25:00,08:40:00,8.0,11
0x5c87,COIMBRES04DEL03,11.024839,77.007003,11.114839,77.097003,29-03-2022,17:20,17:35,Cloudy,Medium,Metropolitian,electric_scooter,2,1.0,31,COIMB,2022-03-29,17:20:00,17:35:00,17.0,31
0xc3c3,AGRRES03DEL02,27.160832,78.011608,27.210832,78.061608,17-02-2022,21:20,21:25,Windy,Jam,Urban,motorcycle,0,0.0,17,AGR,2022-02-17,21:20:00,21:25:00,21.0,17
0x75d8,BANGRES16DEL01,13.029198,77.570997,13.069198,77.610997,30-03-2022,13:55,14:10,Sunny,High,Urban,motorcycle,1,0.0,23,BANG,2022-03-30,13:55:00,14:10:00,13.0,23
0x7ce9,CHENRES18DEL03,12.981615,80.231598,13.011615,80.261598,03-04-2022,20:35,20:50,Sandstorms,Jam,Urban,scooter,2,0.0,11,CHEN,2022-04-03,20:35:00,20:50:00,20.0,11
0x9ade,BANGRES20DEL01,12.972161,77.596014,13.042161,77.666014,25-03-2022,18:20,18:35,Sandstorms,Medium,Metropolitian,motorcycle,2,1.0,30,BANG,2022-03-25,18:20:00,18:35:00,18.0,30
0xceff,KOLRES02DEL02,22.514585,88.39331,22.564585,88.44331,15-02-2022,20:10,20:25,Stormy,Jam,Metropolitian,motorcycle,0,1.0,33,KOL,2022-02-15,20:10:00,20:25:00,20.0,33
0x6ff7,CHENRES010DEL01,13.066762,80.251865,13.076762,80.261865,24-03-2022,08:50,09:05,Stormy,Low,Metropolitian,motorcycle,2,1.0,28,CHEN,2022-03-24,08:50:00,09:05:00,8.0,28
0x15eb,MUMRES08DEL02,19.065838,72.832658,19.085838,72.852658,17-03-2022,09:10,09:20,Sandstorms,Low,Metropolitian,scooter,2,1.0,29,MUM,2022-03-17,09:10:00,09:20:00,9.0,29
0x9aa0,SURRES17DEL02,21.149569,72.772697,21.229569,72.852697,06-03-2022,17:30,17:35,Windy,Medium,Urban,motorcycle,0,0.0,28,SUR,2022-03-06,17:30:00,17:35:00,17.0,28
0x292c,MYSRES13DEL03,12.310972,76.659264,12.400972,76.749264,06-04-2022,17:40,17:50,Stormy,Medium,Metropolitian,motorcycle,0,0.0,34,MYS,2022-04-06,17:40:00,17:50:00,17.0,34
0xa7df,BANGRES20DEL02,12.972161,77.596014,13.052161,77.676014,06-04-2022,18:15,18:30,Sunny,Medium,Metropolitian,scooter,1,1.0,22,BANG,2022-04-06,18:15:00,18:30:00,18.0,22
0x2a47,COIMBRES03DEL01,11.025083,77.015393,11.035083,77.025393,05-04-2022,11:20,11:30,Sunny,High,Urban,electric_scooter,2,1.0,17,COIMB,2022-04-05,11:20:00,11:30:00,11.0,17
